"","Name","Season","Pos","through_4_years","after_2010","BPM","MP"
"4011","T.J. Leaf",2017,"PF",1,1,-3.1,459
"4012","T.J. Leaf",2018,"PF",1,1,-0.3,522
"4013","T.J. Leaf",2019,"PF",1,1,-2.4,222
"4014","T.J. Leaf",2020,"PF",1,1,-3.2,35
"4015","Damion Lee",2017,"SG",1,1,-1.9,404
"4016","Damion Lee",2018,"SG",1,1,-2.2,375
"4017","Damion Lee",2019,"SG",1,1,-2.3,1423
"4018","Damion Lee",2020,"SG",1,1,-0.3,1079
"4019","Walt Lemon Jr.",2017,"PG",0,1,-8.2,35
"4020","Walt Lemon Jr.",2018,"PG",0,1,-2.2,167
"4021","Tyler Lydon",2017,"PF",0,1,-5.4,2
"4022","Tyler Lydon",2018,"PF",0,1,-4.2,94
"4023","Josh Magette",2017,"PG",0,1,-2.6,216
"4024","Josh Magette",2019,"PG",0,1,-6.2,38
"4025","Lauri Markkanen",2017,"PF",1,1,-0.2,2020
"4026","Lauri Markkanen",2018,"PF",1,1,-0.2,1682
"4027","Lauri Markkanen",2019,"PF",1,1,-0.6,1492
"4028","Lauri Markkanen",2020,"PF",1,1,0,1317
"4029","Frank Mason III",2017,"PG",1,1,-2.3,984
"4030","Frank Mason III",2018,"PG",1,1,-3.1,435
"4031","Frank Mason III",2019,"PG",1,1,0,118
"4032","Frank Mason III",2020,"PG",1,1,-9.2,79
"4033","Mangok Mathiang",2017,"C",0,1,-4.6,20
"4034","Erik McCree",2017,"SF",0,1,-13.7,8
"4035","Trey McKinney-Jones",2017,"SG",0,1,-8.5,1
"4036","Alfonzo McKinnie",2017,"SF",1,1,-3,53
"4037","Alfonzo McKinnie",2018,"SF",1,1,-3.5,1003
"4038","Alfonzo McKinnie",2019,"SF",1,1,-5.3,593
"4039","Alfonzo McKinnie",2020,"SF",1,1,-0.8,258
"4040","Malcolm Miller",2017,"SF",0,1,-1,126
"4041","Malcolm Miller",2018,"SF",0,1,-0.5,67
"4042","Malcolm Miller",2019,"SF",0,1,-2.3,162
"4043","Donovan Mitchell",2017,"SG",1,1,1.2,2638
"4044","Donovan Mitchell",2018,"SG",1,1,1.3,2598
"4045","Donovan Mitchell",2019,"SG",1,1,1.9,2364
"4046","Donovan Mitchell",2020,"PG",1,1,3.5,1771
"4047","Naz Mitrou-Long",2017,"SG",0,1,242.2,1
"4048","Naz Mitrou-Long",2018,"SG",0,1,-8.7,84
"4049","Naz Mitrou-Long",2019,"SG",0,1,-1.4,47
"4050","Malik Monk",2017,"SG",1,1,-3.4,854
"4051","Malik Monk",2018,"SG",1,1,-3,1258
"4052","Malik Monk",2019,"SG",1,1,-2.3,1169
"4053","Malik Monk",2020,"SG",1,1,-1.9,878
"4054","Ben Moore",2017,"PF",0,1,-9.3,9
"4055","Jaylen Morris",2017,"SG",0,1,-5.4,98
"4056","Jaylen Morris",2018,"SG",0,1,-0.4,29
"4057","Monte Morris",2017,"PG",1,1,9.4,25
"4058","Monte Morris",2018,"PG",1,1,1.5,1970
"4059","Monte Morris",2019,"PG",1,1,-0.2,1636
"4060","Monte Morris",2020,"PG",1,1,-0.8,1196
"4061","Johnathan Motley",2017,"PF",0,1,-3.3,176
"4062","Johnathan Motley",2018,"PF",0,1,-1.9,156
"4063","Johnathan Motley",2019,"PF",0,1,8.1,41
"4064","Abdel Nader",2017,"SF",1,1,-5.3,522
"4065","Abdel Nader",2018,"SF",1,1,-3.2,694
"4066","Abdel Nader",2019,"SF",1,1,-1,867
"4067","Abdel Nader",2020,"SF",1,1,-0.4,355
"4068","Frank Ntilikina",2017,"PG",1,1,-5,1706
"4069","Frank Ntilikina",2018,"PG",1,1,-6,904
"4070","Frank Ntilikina",2019,"PG",1,1,-3.2,1187
"4071","Frank Ntilikina",2020,"PG",1,1,-2.4,322
"4072","Royce O'Neale",2017,"SF",1,1,-0.2,1150
"4073","Royce O'Neale",2018,"SF",1,1,-0.5,1671
"4074","Royce O'Neale",2019,"SF",1,1,0.9,2049
"4075","Royce O'Neale",2020,"SF",1,1,0.4,2241
"4076","Semi Ojeleye",2017,"PF",1,1,-4.7,1150
"4077","Semi Ojeleye",2018,"PF",1,1,-4,594
"4078","Semi Ojeleye",2019,"PF",1,1,-1.7,1011
"4079","Semi Ojeleye",2020,"PF",1,1,-2.7,950
"4080","Cedi Osman",2017,"SF",1,1,-2.9,672
"4081","Cedi Osman",2018,"SF",1,1,-3.2,2444
"4082","Cedi Osman",2019,"SF",1,1,-2.6,1910
"4083","Cedi Osman",2020,"SF",1,1,-2.8,1510
"4084","Marcus Paige",2017,"PG",0,1,-8.8,28
"4085","Justin Patton",2017,"C",1,1,3.2,4
"4086","Justin Patton",2018,"C",1,1,-2,21
"4087","Justin Patton",2019,"C",1,1,-10.1,24
"4088","Justin Patton",2020,"C",1,1,-2,247
"4089","Brandon Paul",2017,"SG",0,1,-3.5,576
"4090","London Perrantes",2017,"PG",0,1,-9.2,66
"4091","Alec Peters",2017,"PF",0,1,-2.8,225
"4092","Jacob Pullen",2017,"PG",0,1,-12.7,6
"4093","Rodney Purvis",2017,"SG",0,1,-8.2,290
"4094","Zhou Qi",2017,"C",0,1,-10.1,124
"4095","Zhou Qi",2018,"PF",0,1,52,1
"4096","Ivan Rabb",2017,"PF",0,1,-2,516
"4097","Ivan Rabb",2018,"PF",0,1,-1.4,721
"4098","Xavier Rathan-Mayes",2017,"SG",0,1,-11.5,118
"4099","Davon Reed",2017,"SG",0,1,-6.4,242
"4100","Davon Reed",2018,"SG",0,1,-5.5,47
"4101","Devin Robinson",2017,"SF",0,1,-2.1,13
"4102","Devin Robinson",2018,"SF",0,1,1.9,95
"4103","Ben Simmons",2017,"PG",1,1,4.5,2732
"4104","Ben Simmons",2018,"PG",1,1,3.6,2700
"4105","Ben Simmons",2019,"PG",1,1,3.6,2017
"4106","Ben Simmons",2020,"PG",1,1,2.7,1877
"4107","Kobi Simmons",2017,"PG",0,1,-6.9,643
"4108","Kobi Simmons",2018,"PG",0,1,-10.6,2
"4109","Dennis Smith Jr.",2017,"PG",1,1,-2.4,2049
"4110","Dennis Smith Jr.",2018,"PG",1,1,-1.9,3016
"4111","Dennis Smith Jr.",2019,"PG",1,1,-6.1,537
"4112","Dennis Smith Jr.",2020,"PG",1,1,-1.2,840
"4113","Edmond Sumner",2017,"PG",1,1,6.9,2
"4114","Edmond Sumner",2018,"PG",1,1,-5.3,210
"4115","Edmond Sumner",2019,"SG",1,1,-3,447
"4116","Edmond Sumner",2020,"SG",1,1,-2.9,861
"4117","Caleb Swanigan",2017,"PF",0,1,-5.5,189
"4118","Caleb Swanigan",2018,"PF",0,1,-6.03333333333333,356
"4119","Caleb Swanigan",2019,"C",0,1,-11.3,23
"4120","Caleb Swanigan",2019,"C,PF",0,1,-6,288
"4121","Caleb Swanigan",2019,"PF",0,1,-5.6,265
"4122","Jayson Tatum",2017,"SF",1,1,1.2,2443
"4123","Jayson Tatum",2018,"SF",1,1,-0.2,2455
"4124","Jayson Tatum",2019,"PF",1,1,4,2265
"4125","Jayson Tatum",2020,"SF",1,1,3.7,2290
"4126","Miloš Teodosic",2017,"PG",0,1,-1.7,1134
"4127","Miloš Teodosic",2018,"PG",0,1,-5.4,150
"4128","Daniel Theis",2017,"C",1,1,0.3,936
"4129","Daniel Theis",2018,"C",1,1,0,908
"4130","Daniel Theis",2019,"C",1,1,2.4,1566
"4131","Daniel Theis",2020,"C",1,1,-0.266666666666667,3202
"4132","Sindarius Thornwell",2017,"SG",1,1,-2.4,1156
"4133","Sindarius Thornwell",2018,"SG",1,1,-4.7,313
"4134","Sindarius Thornwell",2019,"SF",1,1,-1.3,35
"4135","Sindarius Thornwell",2020,"SG",1,1,-5.13333333333333,434
"4136","Tyrone Wallace",2017,"PG",0,1,-3.5,851
"4137","Tyrone Wallace",2018,"PG",0,1,-6.4,628
"4138","Tyrone Wallace",2019,"SG",0,1,-8.7,160
"4139","Derrick Walton",2017,"PG",0,1,1.3,147
"4140","Derrick Walton",2019,"PG",0,1,-0.166666666666667,496
"4141","Jameel Warney",2017,"PF",0,1,-0.2,27
"4142","James Webb III",2017,"SF",0,1,-8.3,120
"4143","Andrew White",2017,"SF",0,1,-5.5,209
"4144","Derrick White",2017,"PG",1,1,2.3,139
"4145","Derrick White",2018,"PG",1,1,0.9,1728
"4146","Derrick White",2019,"SG",1,1,1.3,1677
"4147","Derrick White",2020,"SG",1,1,1.1,1064
"4148","Jacob Wiley",2017,"PF",0,1,-2.3,33
"4149","C.J. Williams",2017,"SG",0,1,-2.1,707
"4150","C.J. Williams",2018,"SG",0,1,-3.7,128
"4151","Matt Williams",2017,"SG",0,1,-11.2,11
"4152","D.J. Wilson",2017,"PF",1,1,-2,71
"4153","D.J. Wilson",2018,"PF",1,1,-2.2,882
"4154","D.J. Wilson",2019,"PF",1,1,-4,363
"4155","D.J. Wilson",2020,"PF",1,1,-3.9,866
"4156","Jamil Wilson",2017,"SF",0,1,0.2,274
"4157","Guerschon Yabusele",2017,"PF",0,1,-1.2,235
"4158","Guerschon Yabusele",2018,"PF",0,1,-2.7,251
"4159","Ante Žižic",2017,"C",0,1,1,214
"4160","Ante Žižic",2018,"C",0,1,-3.2,1082
"4161","Ante Žižic",2019,"C",0,1,-3.2,221
"4162","Jaylen Adams",2018,"PG",0,1,-4.3,428
"4163","Jaylen Adams",2020,"PG",0,1,-19.8,18
"4164","Deng Adel",2018,"SF",0,1,-7.5,194
"4165","DeVaughn Akoon-Purcell",2018,"SG",0,1,-5.8,22
"4166","Rawle Alkins",2018,"SG",0,1,-7.3,120
"4167","Grayson Allen",2018,"SG",0,1,-6.3,416
"4168","Grayson Allen",2019,"SG",0,1,-1.3,718
"4169","Grayson Allen",2020,"SG",0,1,-0.5,1259
"4170","Kostas Antetokounmpo",2018,"PF",0,1,-12.7,11
"4171","Kostas Antetokounmpo",2019,"PF",0,1,-0.7,20
"4172","Kostas Antetokounmpo",2020,"PF",0,1,-13,56
"4173","Deandre Ayton",2018,"C",0,1,0.2,2183
"4174","Deandre Ayton",2019,"C",0,1,0.4,1236
"4175","Deandre Ayton",2020,"C",0,1,0.9,2115
"4176","Marvin Bagley III",2018,"PF",0,1,-1,1567
"4177","Marvin Bagley III",2019,"C",0,1,-3.5,334
"4178","Marvin Bagley III",2020,"PF",0,1,-3.4,1112
"4179","Mo Bamba",2018,"C",0,1,-1.4,766
"4180","Mo Bamba",2019,"C",0,1,0.4,878
"4181","Mo Bamba",2020,"C",0,1,0,725
"4182","Keita Bates-Diop",2018,"SF",0,1,-3.4,503
"4183","Keita Bates-Diop",2019,"PF",0,1,-0.9,646
"4184","Keita Bates-Diop",2019,"PF,SF",0,1,-1.4,744
"4185","Keita Bates-Diop",2019,"SF",0,1,-4.9,98
"4186","Keita Bates-Diop",2020,"SF",0,1,-2,245
"4187","Dairis Bertans",2018,"SG",0,1,-8.8,167
"4188","Jaron Blossomgame",2018,"SF",0,1,-3.8,439
"4189","Jonah Bolden",2018,"PF",0,1,-0.7,639
"4190","Jonah Bolden",2019,"C",0,1,-9.86666666666667,94
"4191","Isaac Bonga",2018,"PG",0,1,-4.8,120
"4192","Isaac Bonga",2019,"SF",0,1,-2.8,1250
"4193","Isaac Bonga",2020,"SF",0,1,-6.4,432
"4194","Mikal Bridges",2018,"SF",0,1,-1.6,2417
"4195","Mikal Bridges",2019,"SF",0,1,0.8,2042
"4196","Mikal Bridges",2020,"SF",0,1,3,2348
"4197","Miles Bridges",2018,"SF",0,1,-0.8,1696
"4198","Miles Bridges",2019,"SF",0,1,-2.5,1995
"4199","Miles Bridges",2020,"PF",0,1,0.2,1932
"4200","Isaiah Briscoe",2018,"PG",0,1,-5,559
"4201","Ryan Broekhoff",2018,"SG",0,1,-1,453
"4202","Ryan Broekhoff",2019,"SF",0,1,0.7,180
"4203","Bruce Brown",2018,"SG",0,1,-3.3,1449
"4204","Bruce Brown",2019,"PG",0,1,-1.2,1634
"4205","Bruce Brown",2020,"PG",0,1,-0.3,1451
"4206","Troy Brown Jr.",2018,"SF",0,1,-2.7,730
"4207","Troy Brown Jr.",2019,"SF",0,1,-1.3,1782
"4208","Troy Brown Jr.",2020,"SF",0,1,-4.16666666666667,1048
"4209","Jalen Brunson",2018,"PG",0,1,-1.7,1591
"4210","Jalen Brunson",2019,"PG",0,1,-0.9,1022
"4211","Jalen Brunson",2020,"PG",0,1,0.5,1697
"4212","Deonte Burton",2018,"SG",0,1,-4.3,240
"4213","Deonte Burton",2019,"SF",0,1,-6.8,356
"4214","Jevon Carter",2018,"PG",0,1,-4,577
"4215","Jevon Carter",2019,"PG",0,1,0.6,945
"4216","Jevon Carter",2020,"PG",0,1,0.5,717
"4217","Wendell Carter Jr.",2018,"C",0,1,-1.6,1110
"4218","Wendell Carter Jr.",2019,"C",0,1,-2.4,1256
"4219","Wendell Carter Jr.",2020,"C",0,1,-1.56666666666667,2750
"4220","Troy Caupain",2018,"PG",0,1,13.3,16
"4221","Joe Chealey",2018,"PG",0,1,-14.6,8
"4222","Joe Chealey",2019,"PG",0,1,-12.5,33
"4223","Chris Chiozza",2018,"PG",0,1,-1.3,33
"4224","Chris Chiozza",2019,"PG",0,1,-1.26666666666667,802
"4225","Chris Chiozza",2020,"PG",0,1,-1.6,232
"4226","Gary Clark",2018,"PF",0,1,-0.7,641
"4227","Gary Clark",2019,"PF",0,1,-0.6,212
"4228","Gary Clark",2019,"PF,SF",0,1,-1.9,567
"4229","Gary Clark",2019,"SF",0,1,-2.7,355
"4230","Gary Clark",2020,"PF",0,1,-7.9,13
"4231","Gary Clark",2020,"PF,SF",0,1,-4.9,654
"4232","Gary Clark",2020,"SF",0,1,-6.55,641
"4233","Bonzie Colson",2018,"SF",0,1,-3.5,98
"4234","Mitch Creek",2018,"SF",0,1,2.06666666666667,96
"4235","Tyler Davis",2018,"C",0,1,-40.7,1
"4236","Ángel Delgado",2018,"C",0,1,-12,15
"4237","Marcus Derrickson",2018,"PF",0,1,-2.7,67
"4238","Hamidou Diallo",2018,"SG",0,1,-4.2,526
"4239","Hamidou Diallo",2019,"SF",0,1,-3.9,896
"4240","Hamidou Diallo",2020,"SF",0,1,-3.4,465
"4241","Hamidou Diallo",2020,"SF,SG",0,1,-2.3,1226
"4242","Hamidou Diallo",2020,"SG",0,1,-1.7,761
"4243","Donte DiVincenzo",2018,"SG",0,1,-2.2,411
"4244","Donte DiVincenzo",2019,"SG",0,1,1.3,1520
"4245","Donte DiVincenzo",2020,"SG",0,1,-0.1,1814
"4246","Luka Doncic",2018,"SG",0,1,3.9,2318
"4247","Luka Doncic",2019,"PG",0,1,8.4,2047
"4248","Luka Doncic",2020,"PG",0,1,6.7,2262
"4249","Trevon Duval",2018,"PG",0,1,24.4,6
"4250","Vince Edwards",2018,"SF",0,1,-6.4,16
"4251","Drew Eubanks",2018,"PF",0,1,-1.3,113
"4252","Drew Eubanks",2019,"C",0,1,-1.7,272
"4253","Drew Eubanks",2020,"C",0,1,0,755
"4254","Jacob Evans",2018,"SG",0,1,-8.2,204
"4255","Jacob Evans",2019,"SG",0,1,-10.0666666666667,836
"4256","Melvin Frazier",2018,"SG",0,1,-14.5,44
"4257","Melvin Frazier",2019,"SG",0,1,-2.3,126
"4258","Billy Garrett",2018,"SG",0,1,-5.5,63
"4259","Harry Giles",2018,"PF",0,1,-3,820
"4260","Harry Giles",2019,"C",0,1,-1.3,667
"4261","Harry Giles",2020,"C",0,1,-3.6,348
"4262","Shai Gilgeous-Alexander",2018,"PG",0,1,-0.5,2174
"4263","Shai Gilgeous-Alexander",2019,"SG",0,1,1.7,2428
"4264","Shai Gilgeous-Alexander",2020,"SG",0,1,3.8,1180
"4265","Brandon Goodwin",2018,"PG",0,1,-9.5,57
"4266","Brandon Goodwin",2019,"PG",0,1,-2.9,430
"4267","Brandon Goodwin",2020,"PG",0,1,-3.5,620
"4268","Devonte' Graham",2018,"PG",0,1,-4,676
"4269","Devonte' Graham",2019,"PG",0,1,0.5,2211
"4270","Devonte' Graham",2020,"PG",0,1,0.5,1659
"4271","Donte Grantham",2018,"SF",0,1,-37.6,2
"4272","Dusty Hannahs",2018,"SG",0,1,-9.7,26
"4273","Dusty Hannahs",2019,"SG",0,1,3.1,13
"4274","Isaiah Hartenstein",2018,"PF",0,1,-3.9,221
"4275","Isaiah Hartenstein",2019,"C",0,1,0.3,266
"4276","Isaiah Hartenstein",2020,"C",0,1,-1.46666666666667,1118
"4277","Haywood Highsmith",2018,"SF",0,1,-8.2,40
"4278","Aaron Holiday",2018,"PG",0,1,-1.6,646
"4279","Aaron Holiday",2019,"PG",0,1,-1.6,1617
"4280","Aaron Holiday",2020,"PG",0,1,-4.1,1176
"4281","Kevin Huerter",2018,"SG",0,1,-2.4,2048
"4282","Kevin Huerter",2019,"SG",0,1,-1.6,1760
"4283","Kevin Huerter",2020,"SG",0,1,-0.6,2126
"4284","Isaac Humphries",2018,"C",0,1,-11,56
"4285","Chandler Hutchison",2018,"SF",0,1,-3.9,895
"4286","Chandler Hutchison",2019,"SF",0,1,-2.6,527
"4287","Chandler Hutchison",2020,"SF",0,1,-7.33333333333333,692
"4288","Frank Jackson",2018,"PG",0,1,-4.6,1169
"4289","Frank Jackson",2019,"PG",0,1,-5.5,797
"4290","Frank Jackson",2020,"PG",0,1,-2.1,738
"4291","Jaren Jackson Jr.",2018,"PF",0,1,-0.3,1515
"4292","Jaren Jackson Jr.",2019,"C",0,1,0.4,1622
"4293","Jaren Jackson Jr.",2020,"C",0,1,-0.1,258
"4294","Amile Jefferson",2018,"PF",0,1,2.5,68
"4295","Amile Jefferson",2019,"PF",0,1,-5.8,74
"4296","Alize Johnson",2018,"PF",0,1,-7.7,64
"4297","Alize Johnson",2019,"PF",0,1,-1.5,118
"4298","Alize Johnson",2020,"PF",0,1,2.6,189
"4299","B.J. Johnson",2018,"SF",0,1,-7.1,98
"4300","B.J. Johnson",2019,"SF",0,1,-9,83
"4301","Jemerrio Jones",2018,"SF",0,1,0.2,143
"4302","George King",2018,"SF",0,1,-7.9,6
"4303","Kevin Knox",2018,"PF",0,1,-5.7,2158
"4304","Kevin Knox",2019,"SF",0,1,-4.2,1166
"4305","Kevin Knox",2020,"SF",0,1,-1.7,464
"4306","Rodions Kurucs",2018,"SF",0,1,-2.6,1294
"4307","Rodions Kurucs",2019,"PF",0,1,-2.8,684
"4308","Rodions Kurucs",2020,"PF",0,1,-0.8,16
"4309","Rodions Kurucs",2020,"PF,SF",0,1,-4.6,125
"4310","Rodions Kurucs",2020,"SF",0,1,-3.15,109
"4311","Zach Lofton",2018,"SG",0,1,-11.5,4
"4312","Jordan Loyd",2018,"PG",0,1,-1,55
"4313","Daryl Macon",2018,"SG",0,1,-7.9,90
"4314","Daryl Macon",2019,"PG",0,1,-11.4,14
"4315","J.P. Macura",2018,"SG",0,1,-7.7,17
"4316","J.P. Macura",2019,"SG",0,1,-6.4,1
"4317","Yante Maten",2018,"PF",0,1,-9.2,13
"4318","Tahjere McCall",2018,"SG",0,1,-6.6,8
"4319","De'Anthony Melton",2018,"PG",0,1,-2.7,984
"4320","De'Anthony Melton",2019,"PG",0,1,-0.2,1167
"4321","De'Anthony Melton",2020,"PG",0,1,2,1045
"4322","Chimezie Metu",2018,"PF",0,1,-8.7,145
"4323","Chimezie Metu",2019,"C",0,1,1.8,105
"4324","Chimezie Metu",2020,"C",0,1,-3.9,488
"4325","Shake Milton",2018,"SG",0,1,-3.2,268
"4326","Shake Milton",2019,"SG",0,1,-1,805
"4327","Shake Milton",2020,"SG",0,1,-2.1,1461
"4328","Džanan Musa",2018,"SG",0,1,-7.2,39
"4329","Džanan Musa",2019,"SF",0,1,-4.4,487
"4330","Sviatoslav Mykhailiuk",2018,"SF",0,1,-3.56666666666667,880
"4331","Sviatoslav Mykhailiuk",2019,"SF",0,1,-1.9,1265
"4332","Sviatoslav Mykhailiuk",2020,"SF",0,1,-2.1,634
"4333","Sviatoslav Mykhailiuk",2020,"SF,SG",0,1,-2.8,1324
"4334","Sviatoslav Mykhailiuk",2020,"SG",0,1,-3.5,690
"4335","Elie Okobo",2018,"PG",0,1,-5.7,958
"4336","Elie Okobo",2019,"PG",0,1,-1.9,719
"4337","Josh Okogie",2018,"SG",0,1,-3.1,1757
"4338","Josh Okogie",2019,"SG",0,1,-2.4,1547
"4339","Josh Okogie",2020,"SG",0,1,-3.7,1197
"4340","Theo Pinson",2018,"SG",0,1,-3.2,211
"4341","Theo Pinson",2019,"SG",0,1,-7,365
"4342","Theo Pinson",2020,"SG",0,1,-16.5,34
"4343","Cameron Reynolds",2018,"SG",0,1,-2.5,259
"4344","Cameron Reynolds",2020,"SF",0,1,-9.1,80
"4345","Duncan Robinson",2018,"SF",0,1,-3.4,161
"4346","Duncan Robinson",2019,"SG",0,1,0.5,2166
"4347","Duncan Robinson",2020,"SF",0,1,-1.1,2262
"4348","Jerome Robinson",2018,"SG",0,1,-4.7,320
"4349","Jerome Robinson",2019,"SG",0,1,-3.93333333333333,1958
"4350","Jerome Robinson",2020,"SG",0,1,-7.6,305
"4351","Mitchell Robinson",2018,"C",0,1,2.5,1360
"4352","Mitchell Robinson",2019,"C",0,1,2.9,1412
"4353","Mitchell Robinson",2020,"C",0,1,0.9,853
"4354","Brandon Sampson",2018,"SG",0,1,-4.7,214
"4355","Collin Sexton",2018,"PG",0,1,-4.7,2605
"4356","Collin Sexton",2019,"PG",0,1,-1.8,2143
"4357","Collin Sexton",2020,"SG",0,1,0,2115
"4358","Landry Shamet",2018,"SG",0,1,-1.56666666666667,3604
"4359","Landry Shamet",2019,"SG",0,1,-2.1,1452
"4360","Landry Shamet",2020,"SG",0,1,-2.5,1403
"4361","Jordan Sibert",2018,"SG",0,1,16,4
"4362","Anfernee Simons",2018,"SG",0,1,-5.3,141
"4363","Anfernee Simons",2019,"SG",0,1,-4.5,1449
"4364","Anfernee Simons",2020,"SG",0,1,-1.3,1104
"4365","Zhaire Smith",2018,"SG",0,1,-5,111
"4366","Zhaire Smith",2019,"SF",0,1,-10,32
"4367","Ray Spalding",2018,"PF",0,1,-7.6,296
"4368","Ray Spalding",2020,"C",0,1,-10.4,19
"4369","Omari Spellman",2018,"PF",0,1,-1.2,805
"4370","Omari Spellman",2019,"C",0,1,-1.7,886
"4371","Jared Terrell",2018,"SG",0,1,-10.9,111
"4372","Emanuel Terry",2018,"PF",0,1,2.23333333333333,46
"4373","Khyri Thomas",2018,"SG",0,1,-5,195
"4374","Khyri Thomas",2019,"SG",0,1,-7.9,61
"4375","Khyri Thomas",2020,"SG",0,1,2.3,153
"4376","Gary Trent Jr.",2018,"SG",0,1,-10.8,111
"4377","Gary Trent Jr.",2019,"SF",0,1,-0.3,1332
"4378","Gary Trent Jr.",2020,"SG",0,1,-2.83333333333333,3604
"4379","Allonzo Trier",2018,"SG",0,1,-3.1,1459
"4380","Allonzo Trier",2019,"SG",0,1,-0.5,291
"4381","Jarred Vanderbilt",2018,"PF",0,1,-4.2,69
"4382","Jarred Vanderbilt",2019,"PF",0,1,-5.9,92
"4383","Jarred Vanderbilt",2020,"PF",0,1,-0.6,1139
"4384","Moritz Wagner",2018,"C",0,1,-4.3,446
"4385","Moritz Wagner",2019,"C",0,1,-2.3,835
"4386","Moritz Wagner",2020,"C",0,1,-4.6,1444
"4387","Lonnie Walker",2018,"SG",0,1,-2.4,118
"4388","Lonnie Walker",2019,"SG",0,1,-3.5,988
"4389","Lonnie Walker",2020,"SG",0,1,-3.8,1522
"4390","Brad Wanamaker",2018,"PG",0,1,-0.7,343
"4391","Brad Wanamaker",2019,"PG",0,1,-0.6,1369
"4392","Brad Wanamaker",2020,"PG",0,1,-4.83333333333333,2106
"4393","Julian Washburn",2018,"SF",0,1,-4.6,254
"4394","Yuta Watanabe",2018,"SF",0,1,-9.1,174
"4395","Yuta Watanabe",2019,"SF",0,1,-1.8,105
"4396","Yuta Watanabe",2020,"SF",0,1,-0.7,723
"4397","Thomas Welsh",2018,"C",0,1,1.2,36
"4398","Johnathan Williams",2018,"C",0,1,-3.2,372
"4399","Johnathan Williams",2019,"PF",0,1,-2.2,180
"4400","Kenrich Williams",2018,"SF",0,1,-1.9,1079
"4401","Kenrich Williams",2019,"PF",0,1,-2.4,832
"4402","Kenrich Williams",2020,"PF",0,1,-0.3,1426
"4403","Robert Williams",2018,"C",0,1,1.8,283
"4404","Robert Williams",2019,"C",0,1,5.1,388
"4405","Robert Williams",2020,"C",0,1,6.1,985
"4406","Trae Young",2018,"PG",0,1,-0.6,2503
"4407","Trae Young",2019,"PG",0,1,3.9,2120
"4408","Trae Young",2020,"PG",0,1,3.6,2125
"4409","Kyle Alexander",2019,"C",0,1,-9.6,13
"4410","Nickeil Alexander-Walker",2019,"SG",0,1,-4.6,591
"4411","Nickeil Alexander-Walker",2020,"SG",0,1,-1.6,1007
"4412","RJ Barrett",2019,"SG",0,1,-4.3,1704
"4413","RJ Barrett",2020,"SG",0,1,-1.5,2511
"4414","Darius Bazley",2019,"PF",0,1,-1.6,1130
"4415","Darius Bazley",2020,"PF",0,1,-4.4,1714
"4416","Goga Bitadze",2019,"C",0,1,-2.3,471
"4417","Goga Bitadze",2020,"C",0,1,-1.2,561
"4418","Bol Bol",2019,"PF",0,1,-2.9,87
"4419","Bol Bol",2020,"PF",0,1,-4.4,160
"4420","Marques Bolden",2019,"C",0,1,5.4,3
"4421","Marques Bolden",2020,"C",0,1,-2.8,29
"4422","Jordan Bone",2019,"PG",0,1,-11.9,53
"4423","Jordan Bone",2020,"PG",0,1,-4.2,196
"4424","Brian Bowen",2019,"SF",0,1,-10.7,31
"4425","Brian Bowen",2020,"SF",0,1,-11.5,15
"4426","Ky Bowman",2019,"PG",0,1,-4.3,1015
"4427","Jarrell Brantley",2019,"PF",0,1,-4.6,96
"4428","Jarrell Brantley",2020,"PF",0,1,2.1,138
"4429","Ignas Brazdeikis",2019,"SF",0,1,-9,53
"4430","Ignas Brazdeikis",2020,"SF",0,1,-9.7,498
"4431","Oshae Brissett",2019,"SF",0,1,-5.4,135
"4432","Oshae Brissett",2020,"SF",0,1,0.4,519
"4433","Charlie Brown",2019,"SG",0,1,-2.5,40
"4434","Charlie Brown",2020,"SG",0,1,-8.9,152
"4435","Moses Brown",2019,"C",0,1,-10,33
"4436","Moses Brown",2020,"C",0,1,-2.6,920
"4437","Devontae Cacok",2019,"C",0,1,0.2,9
"4438","Devontae Cacok",2020,"PF",0,1,-0.7,98
"4439","Vlatko Cancar",2019,"PF",0,1,-4.6,45
"4440","Vlatko Cancar",2020,"PF",0,1,-2.7,281
"4441","Zylan Cheatham",2019,"PF",0,1,-7.1,51
"4442","Brandon Clarke",2019,"PF",0,1,3.1,1300
"4443","Brandon Clarke",2020,"PF",0,1,1.3,1415
"4444","Nicolas Claxton",2019,"C",0,1,-0.6,187
"4445","Nicolas Claxton",2020,"C",0,1,0.3,594
"4446","Chris Clemons",2019,"SG",0,1,-1,291
"4447","Amir Coffey",2019,"SG",0,1,-4.1,159
"4448","Amir Coffey",2020,"SG",0,1,-2.6,394
"4449","Tyler Cook",2019,"PF",0,1,2.3,35
"4450","Tyler Cook",2019,"PF,SF",0,1,-0.4,54
"4451","Tyler Cook",2019,"SF",0,1,-5.4,19
"4452","Tyler Cook",2020,"PF",0,1,-6.8,17
"4453","Tyler Cook",2020,"PF,SF",0,1,-3,438
"4454","Tyler Cook",2020,"SF",0,1,-2.9,421
"4455","Jarrett Culver",2019,"SG",0,1,-4,1506
"4456","Jarrett Culver",2020,"SG",0,1,-6.6,499
"4457","Terence Davis",2019,"SG",0,1,0.8,1209
"4458","Terence Davis",2020,"SG",0,1,-2.1,2148
"4459","Luguentz Dort",2019,"SF",0,1,-3.7,820
